,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv,code
1993,002584.SZ,20191118,4.66,1.5769,1.8677,0.82,37.3591,138.3257,1.442,0.7916,0.8569,58521.6422,38110.8261,32178.2487,272710.8527,177596.4496,002584
1994,600776.SH,20191118,19.41,1.6196,3.7728,1.15,191.3539,233.296,7.9873,10.1375,9.214,125600.0064,95600.0064,41038.4512,2437896.1242,1855596.1242,600776
1995,300027.SZ,20191118,4.39,0.3458,0.4838,0.64,,,1.5391,3.1535,5.2796,279495.5919,221138.4165,158073.7524,1226985.6484,970797.6484,300027
1996,000739.SZ,20191118,12.34,0.8857,1.7314,0.89,39.2452,27.5031,3.9886,2.2808,2.0417,117852.3492,114682.4065,58667.2949,1454297.9891,1415180.8962,000739
1997,600161.SH,20191118,27.57,0.3308,0.733,0.71,56.5691,49.7114,7.5952,9.8329,8.492,104536.6807,104536.6807,47180.1826,2882076.2869,2882076.2869,600161
1998,601066.SH,20191118,22.41,2.6399,4.7401,0.93,55.5005,36.2906,3.7813,15.7104,13.3944,764638.5238,86437.5185,48139.5917,17135549.3184,1937064.7896,601066
1999,603121.SH,20191118,26.19,35.53,35.53,1.37,72.1019,60.4224,5.2106,11.0335,9.5394,21600.0,5400.0,5400.0,565704.0,141426.0,603121
2000,603687.SH,20191118,15.96,24.079,24.079,1.45,46.39,48.3199,4.5904,5.1011,5.1547,41083.0732,5000.0,5000.0,655685.8483,79800.0,603687
2001,688099.SH,20191118,50.63,3.2593,3.2593,0.56,73.6734,89.5185,7.5085,8.7862,8.5274,41112.0,3732.547,3732.547,2081500.56,188978.8546,688099
2002,002864.SZ,20191118,26.73,2.7252,4.2371,1.49,35.8167,30.2945,3.5049,4.7333,3.9485,8667.0,4493.225,2889.905,231668.91,120103.9043,002864
2003,600217.SH,20191118,5.09,0.4451,0.8802,1.02,22.3582,16.4443,4.0887,2.2539,1.8649,138865.9782,131891.0776,66687.9405,706827.829,671325.585,600217
2004,300551.SZ,20191118,21.16,13.3137,14.083,0.9,188.3514,68.419,4.3337,9.0711,6.316,11264.0,6900.3075,6523.395,238346.24,146010.5067,300551
2005,600067.SH,20191118,3.83,0.1096,0.1712,1.16,7.5299,8.1507,0.7658,0.7048,0.6775,149211.0725,149211.0725,95515.3669,571478.4077,571478.4077,600067
2006,603338.SH,20191118,66.83,0.282,0.7674,0.55,48.2342,43.8863,7.8382,13.5722,12.6842,34677.5408,34677.5408,12743.2769,2317500.0517,2317500.0517,603338
2007,002936.SZ,20191118,4.47,0.7716,0.7716,0.84,8.654,8.2388,0.8387,2.3726,2.0777,592193.19,149447.363,149447.363,2647103.5593,668029.7126,002936
2008,600192.SH,20191118,4.66,0.3281,0.5359,0.72,177.8471,243.8848,1.0625,1.1538,1.1947,44174.8,44174.8,27047.5247,205854.568,205854.568,600192
2009,300496.SZ,20191118,39.75,1.9911,2.4244,0.71,97.4625,73.9428,9.401,10.9338,8.7057,40285.5647,28268.8697,23216.174,1601351.1968,1123687.5706,300496
2010,300380.SZ,20191118,19.14,1.5969,2.9944,1.02,90.037,80.5438,6.0667,4.8079,4.4126,13744.0,12120.1177,6463.6881,263060.16,231979.0528,300380
2011,300120.SZ,20191118,5.85,1.1621,1.2546,1.14,20.198,21.1624,1.1355,1.3181,1.2165,46475.6611,23422.9161,21695.5758,271882.6174,137024.0592,300120
2012,600285.SH,20191118,10.9,3.4563,4.6532,1.07,25.442,21.1734,2.9975,3.0145,2.8796,56780.8992,56780.8992,42175.7779,618911.8013,618911.8013,600285
2013,600476.SH,20191118,14.3,1.3522,2.229,0.99,1409.0563,,11.0833,7.4213,6.3257,16107.0,16107.0,9771.228,230330.1,230330.1,600476
2014,002888.SZ,20191118,22.32,23.2807,23.2807,0.54,98.5888,116.0233,6.7615,10.4373,10.3116,12467.64,3557.61,3557.61,278277.7248,79405.8552,002888
2015,002158.SZ,20191118,8.1,0.7615,1.9983,1.14,21.3871,20.2901,2.2182,2.5027,2.5165,53502.8782,52991.5044,20193.7554,433373.3134,429231.1856,002158
2016,600242.SH,20191118,7.13,2.6646,4.735,1.19,26.8264,62.0977,1.5275,1.0787,1.0112,45666.5122,41228.6183,23201.1555,325602.232,293960.0485,600242
2017,603660.SH,20191118,10.16,0.828,0.828,0.82,15.8988,25.0048,2.882,2.0862,1.9414,50380.6417,33670.1337,33670.1337,511867.3197,342088.5584,603660
2018,603108.SH,20191118,10.42,0.4081,0.6452,0.8,23.0527,19.4343,2.2019,1.0125,0.8854,57953.4079,57953.4079,36656.69,603874.5103,603874.5103,603108
2019,603238.SH,20191118,17.38,1.0457,1.0457,0.7,37.7458,25.6777,2.3918,2.2271,1.9636,12000.0,3000.0,3000.0,208560.0,52140.0,603238
2020,603386.SH,20191118,16.16,3.3521,3.3521,0.62,53.0047,143.6175,3.6425,3.265,2.9665,22630.0768,5667.5,5667.5,365702.0411,91586.8,603386
2021,603429.SH,20191118,35.88,1.1077,1.3932,1.49,82.7345,67.9727,8.9017,20.8299,16.4047,26611.9255,12685.4,10086.44,954835.8869,455152.152,603429
2022,603897.SH,20191118,17.14,1.222,1.222,1.22,16.9126,19.6447,1.7264,0.6141,0.6335,17840.0992,5553.7692,5553.7692,305779.3003,95191.6041,603897
2023,601158.SH,20191118,5.57,0.065,0.5682,1.58,18.808,18.1662,1.8129,5.1703,4.7317,480000.0,480000.0,54903.9311,2673600.0,2673600.0,601158
2024,600539.SH,20191118,6.41,0.3806,0.765,1.51,146.7196,179.5216,3.3744,15.8425,20.2219,23000.0,23000.0,11443.3381,147430.0,147430.0,600539
2025,000021.SZ,20191118,10.22,3.7349,7.595,2.32,28.3664,41.5758,2.327,0.9362,1.1108,147125.9363,146932.7064,72254.9832,1503627.069,1501652.2594,000021
2026,603360.SH,20191118,34.58,2.0372,2.0372,1.12,44.4615,23.8398,6.7193,12.2219,8.8806,18667.6,7840.9332,7840.9332,645525.608,271139.4701,603360
2027,000875.SZ,20191118,3.19,0.5843,0.7406,0.91,59.7403,16.7098,0.9045,0.9378,0.816,214631.398,195430.7631,154199.3807,684674.1596,623424.1343,000875
2028,002663.SZ,20191118,2.77,0.4122,0.469,0.76,116.305,647.6629,0.9527,1.3072,1.4627,179589.0452,128221.6566,112669.7732,497461.6552,355173.9888,002663
2029,002572.SZ,20191118,17.74,0.9146,1.0671,0.93,16.8761,16.3966,3.1847,2.2139,2.1533,91237.0038,63717.5338,54612.8438,1618544.4474,1130349.0496,002572
2030,600187.SH,20191118,2.5,0.2285,0.2707,0.94,397.6358,151.6724,1.2123,8.8356,9.025,165393.5128,145562.4228,122831.1728,413483.782,363906.057,600187
2031,300153.SZ,20191118,6.23,0.2741,0.577,0.52,110.4699,,2.1128,1.5205,1.77,32000.0,31734.7386,15072.2586,199360.0,197707.4215,300153
2032,000861.SZ,20191118,2.61,0.1527,0.3365,1.0,42.3842,46.3142,1.6618,2.3282,2.4987,223628.5287,204477.7224,92749.7931,583670.4599,533686.8555,000861
2033,002083.SZ,20191118,6.12,1.0422,1.4301,0.84,12.7814,11.6245,1.5355,1.0747,1.084,90800.0005,87667.3945,63886.4045,555696.0031,536524.4543,002083
2034,300658.SZ,20191118,14.58,2.4225,2.4225,1.39,45.4918,28.1617,2.6977,2.8859,2.1999,15167.5,4200.0,4200.0,221142.15,61236.0,300658
2035,603197.SH,20191118,28.2,6.6533,6.6533,0.56,30.2406,30.6391,4.4986,2.032,1.5717,16607.7947,9840.1678,9840.1678,468339.8105,277492.732,603197
2036,600196.SH,20191118,27.67,1.2542,2.3509,1.27,26.1881,26.4859,2.3149,2.8459,2.5324,256289.8545,201095.8045,107286.2755,7091540.274,5564320.9105,600196
2037,600757.SH,20191118,5.84,0.2357,0.5413,0.65,9.6735,9.5719,0.9917,0.684,0.8587,121365.0273,121349.7103,52830.0866,708771.7594,708682.3082,600757
2038,000615.SZ,20191118,4.84,0.353,0.6587,0.96,24.0681,34.7882,2.1273,1.3108,1.2605,78230.7677,74949.1368,40159.1084,378636.9157,362753.8221,000615
2039,002420.SZ,20191118,3.48,0.7268,1.0389,0.6,,,3.669,0.2848,0.3679,40100.0,39171.7442,27404.3442,139548.0,136317.6698,002420
2040,300154.SZ,20191118,5.29,0.5003,1.0636,0.91,22.5015,21.0792,1.4691,4.1744,4.5686,45577.0,31700.965,14910.975,241102.33,167698.1049,300154
2041,000622.SZ,20191118,4.41,1.4016,2.5015,0.97,594.8199,108.034,9.1031,9.5966,4.9055,42522.6,42522.6,23824.6,187524.666,187524.666,000622
2042,300329.SZ,20191118,7.81,0.6971,1.2578,0.44,36.3345,38.3072,2.1014,3.7554,3.652,25360.938,25181.268,13956.448,198068.9258,196665.7031,300329
2043,600249.SH,20191118,4.19,3.2371,5.3356,1.13,106.1018,84.189,1.2772,1.8514,1.8707,55000.0,55000.0,33368.0181,230450.0,230450.0,600249
2044,603826.SH,20191118,15.93,1.9131,2.8366,1.65,41.3705,47.8875,5.4414,12.7055,12.7258,46800.0,18945.7572,12777.7298,745524.0,301805.9122,603826
2045,000428.SZ,20191118,2.42,0.1094,0.2679,0.69,,,1.0491,2.5736,2.1733,101892.6,101888.445,41597.553,246580.092,246570.0369,000428
2046,600321.SH,20191118,2.04,0.1322,0.2544,0.41,80.6691,103.38,1.1403,1.532,1.9469,151055.0,151055.0,78464.5469,308152.2,308152.2,600321
2047,600648.SH,20191118,17.68,0.187,0.5255,0.64,24.1723,22.1198,1.8796,2.6032,2.2874,113534.9124,93479.1624,33266.4508,2007297.2512,1652711.5912,600648
2048,600039.SH,20191118,3.19,0.2302,0.3794,0.68,9.8295,7.8792,0.7864,0.2878,0.2483,361052.551,345707.2825,209817.2826,1151757.6377,1102806.2312,600039
2049,000031.SZ,20191118,6.96,0.3206,0.6081,0.65,19.675,9.3703,1.584,1.9352,0.956,392587.0338,181372.2958,95636.8818,2732405.7552,1262351.1788,000031
2050,300201.SZ,20191118,3.98,1.5756,2.6365,3.39,41.8344,58.257,2.5744,2.2892,2.265,104092.1518,90906.2876,54324.5549,414286.7642,361807.0246,300201
2051,002245.SZ,20191118,3.54,0.3044,0.4713,0.77,15.3998,34.7379,1.7119,0.8164,0.9843,98131.1778,91418.8579,59041.2029,347384.3694,323622.757,002245
2052,000703.SZ,20191118,12.85,0.6481,1.3582,0.95,18.6112,18.529,1.6402,0.4299,0.423,284172.5474,228265.5356,108920.9947,3651617.2341,2933212.1325,000703
2053,601398.SH,20191118,5.82,0.0311,0.389,0.84,6.9683,6.6964,0.8575,2.6807,2.4586,35640625.7089,26961221.2539,2156398.6024,207428441.6258,156914307.6977,601398
2054,002031.SZ,20191118,1.92,0.4616,0.5397,0.98,77.4535,42.9601,1.3435,3.012,2.8776,219939.567,189304.8638,161914.173,422283.9686,363465.3385,002031
2055,600717.SH,20191118,6.06,0.2063,0.4776,0.8,20.2822,19.4246,0.7381,0.9325,0.9326,200972.2944,200972.2944,86790.7931,1217892.1041,1217892.1041,600717
2056,688033.SH,20191118,26.15,2.5337,2.5337,0.8,44.5991,44.0011,5.1386,21.0334,20.6845,44873.7188,4343.5985,4343.5985,1173447.7466,113585.1008,688033
2057,002845.SZ,20191118,18.59,15.1872,15.1872,5.05,38.4338,44.7476,3.0856,0.9205,0.7272,20278.7968,7657.7984,7657.7984,376982.8325,142358.4723,002845
2058,002615.SZ,20191118,5.34,0.6309,0.9407,0.81,22.0548,20.2478,2.4892,1.2214,1.2164,41040.0,22524.9553,15106.5082,219153.6,120283.2613,002615
2059,600188.SH,20191118,10.23,0.8153,3.4837,0.82,6.3536,5.3522,0.8921,0.3083,0.2584,491201.6,295987.95,69271.0077,5024992.368,3027956.7285,600188
2060,002459.SZ,20191118,10.96,0.2924,0.4607,0.5,865.2726,,3.4585,12.0502,14.2587,38868.9351,38698.293,24555.193,426003.5287,424133.2913,002459
2061,600416.SH,20191118,5.64,1.0116,1.5221,1.31,,,1.5734,0.8605,0.9079,94583.4325,94583.4325,62863.1202,533450.5593,533450.5593,600416
2062,300119.SZ,20191118,14.86,2.7252,3.9207,0.94,50.5197,38.1184,3.0062,5.0516,4.4642,40449.3463,24391.5088,16954.2514,601077.286,362457.8208,300119
2063,603937.SH,20191118,10.44,0.8664,0.8664,0.56,18.9977,18.2125,1.5638,1.6736,1.6115,20888.0,7585.8268,7585.8268,218070.72,79196.0318,603937
2064,600682.SH,20191118,10.01,0.5501,0.9273,0.73,,7.9566,0.8763,0.9267,1.2152,134613.2221,100215.6751,59448.0226,1347478.3532,1003158.9078,600682
2065,603298.SH,20191118,13.26,1.4024,1.4024,0.71,15.0142,13.7982,1.9776,0.972,0.9398,61885.418,17058.5639,17058.5639,820600.6427,226196.5573,603298
2066,300745.SZ,20191118,19.98,1.4387,1.5861,0.79,27.7472,47.6278,2.0743,3.1907,3.3189,11451.2352,6421.8515,5825.0535,228795.6793,128308.593,300745
2067,603936.SH,20191118,18.11,2.4249,5.9917,0.62,45.7387,30.7887,2.3774,2.9272,2.4613,31503.8283,25497.9064,10319.0978,570534.3305,461767.0849,603936
2068,002536.SZ,20191118,4.42,0.4014,0.6801,0.69,9.0188,17.9672,1.0577,0.7846,0.8255,50071.1814,47117.1227,27810.8497,221314.6218,208257.6823,002536
2069,300112.SZ,20191118,7.34,0.606,0.7396,0.83,37.3615,34.3065,2.1456,3.5394,3.1252,28621.408,19643.9413,16095.1824,210081.1347,144186.5291,300112
2070,002104.SZ,20191118,7.55,2.892,3.0805,0.62,36.165,53.1507,2.7587,3.1129,3.5725,69692.1354,58799.7929,55201.6642,526175.6223,443938.4364,002104
2071,002335.SZ,20191118,15.37,0.6934,1.386,0.96,55.8176,42.9612,1.3254,1.2142,1.096,27151.023,22291.286,11153.0681,417311.2235,342617.0658,002335
2072,603811.SH,20191118,27.75,2.0728,2.0728,0.95,34.1551,26.5018,4.5693,6.0649,5.1291,11928.0,8026.2,8026.2,331002.0,222727.05,603811
2073,000850.SZ,20191118,3.74,0.2484,0.4635,0.91,29.7402,13.4937,0.8133,1.2688,1.2212,94366.5009,94338.2487,50552.1919,352930.7134,352825.0501,000850
2074,300241.SZ,20191118,5.69,2.6251,3.095,0.62,35.287,154.8399,2.248,1.9479,2.1302,53474.4963,41741.2869,35403.6888,304269.8839,237507.9225,300241
2075,300221.SZ,20191118,4.46,1.611,2.491,1.18,,,1.9668,0.8915,1.2529,45231.6363,41071.9647,26562.4983,201733.0979,183180.9626,300221
2076,002426.SZ,20191118,2.39,1.2959,1.3401,0.45,,,1.0899,0.473,0.5615,344151.7719,231132.3962,223509.1724,822522.7348,552406.4269,002426
2077,300778.SZ,20191118,42.11,6.782,6.782,0.94,33.5121,29.7589,3.7766,7.5613,7.565,8000.0,2000.0,2000.0,336880.0,84220.0,300778
2078,603755.SH,20191118,50.6,6.8488,6.8488,0.95,71.4806,62.0998,9.0349,21.0083,18.2446,9861.3681,2466.0,2466.0,498985.2259,124779.6,603755
2079,603016.SH,20191118,13.11,0.5416,1.5654,1.27,31.7054,31.9791,2.3742,4.6702,4.4775,14816.0,14816.0,5126.0,194237.76,194237.76,603016
2080,600265.SH,20191118,24.76,0.0271,0.076,0.34,530.5074,155.1811,109.7805,27.0374,15.4646,12980.0,12980.0,4633.1947,321384.8,321384.8,600265
2081,002407.SZ,20191118,11.36,0.6853,0.7164,0.6,117.8719,,2.2657,1.9856,1.8536,68392.0481,57940.8936,55426.6053,776933.6664,658208.5513,002407
2082,002468.SZ,20191118,18.59,1.4707,1.7541,0.79,13.8873,18.4276,3.2221,1.6727,1.3196,153080.2166,33177.6,27818.4878,2845761.2266,616771.584,002468
2083,300168.SZ,20191118,16.09,3.3038,4.3438,0.62,76.2752,143.8902,4.8782,8.0265,7.7083,109979.989,109238.3259,83085.0459,1769578.023,1757644.6637,300168
2084,002716.SZ,20191118,2.3,2.8444,2.8762,0.64,18.6524,,1.0376,0.2073,0.2694,96047.8192,62251.2274,61562.3059,220909.9842,143177.823,002716
2085,600508.SH,20191118,8.87,0.131,0.3486,0.78,9.6936,11.188,0.6433,0.936,0.8868,72271.8,72271.8,27152.6667,641050.866,641050.866,600508
2086,603078.SH,20191118,29.51,3.1499,4.0807,0.72,80.7175,74.2727,4.0797,8.399,6.9454,10920.0,6223.9905,4804.3905,322249.2,183669.9597,603078
2087,603598.SH,20191118,7.53,0.4978,1.3488,0.41,35.9849,30.4518,3.2472,0.6475,0.7647,27062.3,26786.29,9886.29,203779.119,201700.7637,603598
2088,000584.SZ,20191118,6.02,0.3642,0.5251,0.85,30.6792,52.6956,2.1224,1.5497,2.0608,61332.4339,59831.5925,41493.1948,369221.2521,360186.1869,000584
2089,001872.SZ,20191118,16.25,0.1513,0.7483,0.8,28.6481,10.0527,0.8877,3.2193,1.8451,192236.5124,46485.8324,9398.0324,3123843.3265,755394.7765,001872
2090,000877.SZ,20191118,10.18,0.5202,0.8065,0.5,8.6019,6.4443,1.1613,1.346,1.1191,104872.2959,88009.4899,56771.329,1067599.9723,895936.6072,000877
2091,002505.SZ,20191118,1.66,0.5757,1.3312,0.87,,,1.9954,0.6798,0.7776,548537.22,548537.22,237235.4318,910571.7852,910571.7852,002505
2092,300432.SZ,20191118,7.17,1.998,4.2156,0.67,,,2.1521,2.1081,2.1044,43472.4852,35791.9131,16963.4361,311697.7189,256628.0169,300432
2093,000952.SZ,20191118,9.49,1.4953,1.7924,1.87,13.9096,16.6251,2.4433,2.8308,3.0189,25170.5513,25169.5243,20998.4442,238868.5318,238858.7856,000952
2094,600630.SH,20191118,6.9,0.4925,0.7044,0.7,77.8157,301.3274,1.6018,0.672,0.6669,42486.1597,42486.1597,29705.04,293154.5019,293154.5019,600630
2095,300420.SZ,20191118,5.6,1.4702,1.7384,0.58,30.593,24.6829,2.4401,3.9992,3.2751,71563.0489,46919.5741,39680.137,400753.0738,262749.615,300420
2096,600466.SH,20191118,6.48,0.5184,1.2581,1.04,8.7695,5.5108,1.4576,0.6328,0.439,300986.8035,300986.8035,124022.5794,1950394.4867,1950394.4867,600466
2097,300639.SZ,20191118,26.27,9.965,10.09,2.26,50.0581,40.6284,5.502,9.8399,8.2377,21738.1347,10831.8177,10697.6577,571060.7986,284551.851,300639
2098,300296.SZ,20191118,6.82,1.0531,1.1744,0.64,13.7145,15.4758,2.08,2.2521,2.0209,254287.6576,186022.6351,166813.7626,1734241.8248,1268674.3714,300296
2099,600560.SH,20191118,8.56,0.9923,1.7588,0.86,91.1361,66.0266,2.4673,3.419,3.2456,22364.55,22364.55,12617.8376,191440.548,191440.548,600560
2100,002547.SZ,20191118,7.73,11.3153,13.2359,1.78,218.0142,386.3559,3.4774,1.7677,1.2464,112805.7168,76289.3868,65219.3868,871988.1909,589716.96,002547
2101,600306.SH,20191118,5.85,1.7411,2.4853,1.55,,,,1.0456,0.995,17813.8918,17745.5496,12431.3872,104211.267,103811.4652,600306
2102,002357.SZ,20191118,5.67,0.3004,0.5902,0.59,47.2638,19.3317,1.5125,1.8515,1.9341,31348.9036,31323.5258,15942.1421,177748.2834,177604.3913,002357
2103,000035.SZ,20191118,6.61,1.8267,3.0261,1.38,77.0566,37.8693,1.6282,9.0326,1.2314,252377.7297,128108.9502,77332.9918,1668216.7933,846800.1608,000035
2104,600197.SH,20191118,15.3,0.8234,1.406,0.76,15.769,15.314,2.6539,3.1766,3.158,44100.2309,44100.2309,25827.3442,674733.5328,674733.5328,600197
2105,603580.SH,20191118,11.9,0.8719,0.8719,1.06,43.4369,49.7654,3.7913,8.2663,8.1059,13067.32,4222.82,4222.82,155501.108,50251.558,603580
2106,300436.SZ,20191118,35.8,1.3274,2.0676,0.98,304.0448,204.7832,8.7989,12.4553,11.409,14000.0,11239.19,7215.8849,501200.0,402363.002,300436
2107,603557.SH,20191118,9.38,1.625,2.6032,0.91,24.6156,24.1315,2.6376,3.1802,2.9086,47423.9658,21890.2458,13664.5904,444836.7992,205330.5056,603557
2108,603861.SH,20191118,8.28,0.1966,0.9459,0.75,22.0568,33.653,1.6044,1.4527,1.4972,45193.0648,40910.0,8502.3227,374198.5765,338734.8,603861
2109,601222.SH,20191118,4.34,0.383,0.7023,0.85,10.0305,9.5409,0.7894,1.8991,1.9979,175767.086,174887.886,95378.4933,762829.1532,759013.4252,601222
2110,000813.SZ,20191118,7.27,3.6951,8.6406,3.91,17.5122,30.2528,2.9026,4.9518,7.9563,224148.18,108056.9038,46209.5299,1629557.2686,785573.6906,000813
2111,600722.SH,20191118,4.83,0.4715,1.0727,0.65,56.3082,74.8888,3.2865,3.4365,3.6295,68031.9676,68031.9676,29905.6699,328594.4035,328594.4035,600722
2112,601628.SH,20191118,35.56,0.0686,0.9519,0.77,88.2047,20.4171,2.6383,1.5629,1.3841,2826470.5,2082353.0,150000.0,100509290.98,74048472.68,601628
2113,300750.SZ,20191118,72.87,0.3738,0.501,0.52,47.5124,35.9785,4.356,5.4346,3.7139,220839.97,120258.9511,89725.1927,16092608.6139,8763269.7667,300750
2114,300315.SZ,20191118,4.91,2.8737,3.1582,0.93,,,2.4023,6.8716,8.5141,275748.4192,260037.1261,236614.0669,1353924.7383,1276782.2892,300315
2115,000938.SZ,20191118,29.07,0.5285,1.4906,1.06,34.857,33.3011,2.152,1.2294,1.1457,204291.4196,204291.4196,72432.107,5938751.5678,5938751.5678,000938
2116,600887.SH,20191118,29.0,0.5205,0.5713,0.9,27.4571,25.1781,7.2608,2.2389,2.0406,609712.5108,605879.1662,552025.5836,17681662.8132,17570495.8198,600887
2117,002354.SZ,20191118,2.52,1.2131,1.3591,0.77,,,1.4767,0.9039,1.3285,93214.29,70009.4581,62491.3492,234900.0108,176423.8344,002354
2118,300307.SZ,20191118,4.43,0.2062,0.5048,0.69,25.7757,118.4293,0.8696,2.1027,2.2798,80200.0,79322.3271,32400.5467,355286.0,351397.9091,300307
2119,300637.SZ,20191118,11.49,1.0655,1.0655,0.74,19.6196,21.7981,3.5441,5.1284,5.0173,23476.02,12605.132,12605.132,269739.4698,144832.9667,300637
2120,300762.SZ,20191118,51.9,2.399,2.399,0.68,67.4636,63.797,6.0487,16.2567,14.3225,13336.0,3336.0,3336.0,692138.4,173138.4,300762
2121,000625.SZ,20191118,8.16,0.6831,1.3754,0.77,57.5701,,0.8995,0.5911,0.6366,480264.8511,390064.3469,193728.585,3918961.185,3182925.0707,000625
2122,300273.SZ,20191118,4.9,0.9215,1.009,0.89,38.6446,41.6944,1.5161,3.2553,3.1107,79458.0776,57906.7082,52888.2589,389344.5802,283742.8702,300273
2123,000922.SZ,20191118,7.0,0.4775,0.8266,0.84,12.3049,11.6644,1.6265,1.7604,1.5465,48989.3378,48530.2919,28035.562,342925.3646,339712.0433,000922
2124,000005.SZ,20191118,2.91,0.3585,0.4592,0.82,20.7,16.4877,2.0045,6.3358,4.5794,105853.6842,105794.6242,82576.0487,308034.221,307862.3564,000005
2125,600030.SH,20191118,21.89,0.5185,0.6512,0.91,28.2473,21.0549,1.6569,7.1261,6.1993,1211690.84,981466.17,781496.5954,26523912.4876,21484294.4613,600030
2126,000828.SZ,20191118,7.8,0.1509,0.5001,0.99,7.7305,6.9208,1.1631,4.9942,4.9832,103951.6992,103951.5642,31367.3048,810823.2538,810822.2008,000828
2127,002617.SZ,20191118,5.35,1.1053,1.611,0.49,,,2.6328,2.6762,3.5331,151066.8434,106504.5834,73073.3768,808207.6122,569799.5212,002617
2128,300688.SZ,20191118,21.85,1.5315,2.0157,0.6,154.7159,210.6135,5.4657,6.2097,7.8996,9520.0,5115.4131,3886.5597,208012.0,111771.7762,300688
2129,300222.SZ,20191118,9.07,0.8128,0.9924,1.03,16.7278,37.7931,1.4437,1.8291,2.0187,72475.059,46579.841,38146.5921,657348.7851,422479.1579,300222
2130,600687.SH,20191118,1.5,0.8466,1.8493,2.88,,,0.4914,0.2023,0.4972,148871.5304,148871.5304,68149.5639,223307.2956,223307.2956,600687
2131,002736.SZ,20191118,11.73,0.1118,0.4553,1.07,28.0967,18.4029,1.9274,9.5889,7.0936,820000.0,820000.0,201356.4669,9618600.0,9618600.0,002736
2132,300337.SZ,20191118,2.95,0.4984,0.9092,0.83,,,1.7418,1.2573,1.3089,82192.0,70777.0357,38793.0952,242466.4,208792.2553,300337
2133,300500.SZ,20191118,14.34,0.8518,1.7019,0.88,22.4033,15.6488,1.8137,2.2876,2.0596,17448.0186,15511.9096,7763.9096,250204.5867,222440.7837,300500
2134,002691.SZ,20191118,5.95,0.5651,1.9942,1.41,134.268,120.4292,2.2742,4.8556,5.0552,34000.0,33909.0101,9608.9416,202300.0,201758.6101,002691
2135,002788.SZ,20191118,7.6,1.1613,1.8941,0.75,13.7747,10.3309,1.4241,0.216,0.1746,32683.044,31782.6456,19485.8595,248391.1344,241548.1066,002788
2136,601086.SH,20191118,4.48,1.1831,1.1831,0.96,22.6557,24.24,1.6739,1.0193,1.0524,66600.0,16600.0,16600.0,298368.0,74368.0,601086
2137,002189.SZ,20191118,17.63,1.0132,1.7769,0.66,28.5184,23.4858,3.4829,1.7904,1.3183,26237.1833,19669.708,11216.2714,462561.5416,346776.952,002189
2138,603881.SH,20191118,37.3,2.5708,3.8863,0.92,54.9848,55.9078,7.266,8.6348,8.066,21058.6508,12784.4558,8456.9677,785487.6748,476860.2013,603881
2139,000725.SZ,20191118,3.72,1.4354,2.0641,1.01,37.6842,67.8352,1.492,1.333,1.1419,3479839.8763,3385974.9557,2354658.1967,12945004.3398,12595826.8352,000725
2140,000543.SZ,20191118,4.49,0.3986,0.7278,0.98,18.2973,10.7306,0.7771,0.7586,0.6554,226686.3331,179039.5978,98063.3989,1017821.6356,803887.7941,000543
2141,002799.SZ,20191118,15.24,1.8791,6.8332,0.62,81.3168,40.3363,3.927,4.118,2.217,15000.0,15000.0,4125.0,228600.0,228600.0,002799
2142,600568.SH,20191118,1.7,0.7829,1.1385,0.6,,,0.8414,5.914,7.7788,199286.9681,156494.8288,107615.2955,338787.8458,266041.209,600568
2143,300043.SZ,20191118,4.78,1.7763,2.606,1.24,24.94,16.2905,1.9307,2.1087,2.2527,124419.8401,91486.242,62358.5253,594726.8357,437304.2368,300043
2144,002164.SZ,20191118,3.7,0.6482,1.0861,0.76,,5.4149,3.9042,0.22,4.2287,69934.7282,43612.5157,26028.37,258758.4943,161366.3081,002164
